,question,category,answer,choices/0,choices/1,choices/2,choices/3
1275,"What 18th-century British theologian, natural philosopher and educator is credited with the discovery of oxygen?",people,Joseph Priestly,Joseph John Thomson,Joseph Priestly,Joseph Campbell,Joseph Boor
1276,What British physicist was awarded the Nobel Prize for the discovery of the electron and his work on the conduction of electricity in gases?,people,Joseph John Thomson,Joseph Jacobs,Joseph Priestley,Joseph John Thomson,Joseph DeRisi
1277,What was the goal of Roosevelts New Deal program?,people,all of these,start government programs that would help the economy recover,provide relief to people too poor to adequately meet the basic necessities of life.,make reforms that would improve society and the economy,all of these
1278,"In a famous statement from his first inaugural address, President Roosevelt said that this was the only thing Americans had to fear.",people,fear itself,fear itself,foreign economic epidemics,too much government intervention in the economy,greedy bankers and financiers
1279,"The Public Works Administration (PWA), that was created as part of the New Deal program, attempted to improve the economy by which of the following?",people,"hiring many unemployed people to build schools, roads, etc.",None of these,allowing banks to give low interest rates on loans for construction projects,"hiring many unemployed people to build schools, roads, etc.",reducing the amount of government money spent on infrastructure
1280,Which of the following US population groups was LEAST likely to support Roosevelt and the New Deal?,people,upper middle class whites,poor whites,farmers,African Americans,upper middle class whites
1281,Why did many people criticise the Agricultural Adjustment Act (AAA) of 1933?,people,Paid farmers to grow less than previously,Gave aid only to Caucasian farmers,Paid farmers to grow less than previously,Encouraged overproduction by farmers,Gave all farmers very large subsidies
1282,President Roosevelt skillfully communicated with the American people through which of the following?,people,radio fireside chats,use of television for the first time in US politics,frequent train trips throughout the nation in which he spoke at many gatherings,radio fireside chats,weekly newspaper column called Why a New deal?
1283,Which of these was created by Roosevelt to insure that the stock market was properly regulated?,people,Securities and Exchange Commission,Investigative branch of the Treasury Department,financial and securities branch of the Federal Bureau of Investigation,Securities and Exchange Commission,enlarged Justice Department
1284,"Although it did not happen, many Americans feared that the Great Depression would greatly increase the power of this political party.",people,The Communist Party of the USA,The Black Power Party,The Democratic Party,The Communist Party of the USA,The American Labor Party
1285,"George W. Bush, who became U.S. President in 2001, was born in which city?",people,"New Haven, Connecticut, USA","Midland, USA","Houston, Texas, USA","Washington DC, USA","New Haven, Connecticut, USA"
1286,"In 2004, George W. Bush was reelected as which U.S. President in succession?",people,The 43rd president,The 43rd president,The 40th president,The 53rd president,The 33rd president
1288,In 1968 George W. Bush obtained a bachelorâs degree in history from which university?,people,Yale University,Harvard University,Yale University,Harvey,University of Texas
1290,"In 1975, U.S. President George W. Bush received a masters degree in business administration from which university?",people,Harvard Business School,Texas AM,University of Texas,Harvard Business School,Princeton
1291,"U. S. President George W. Bush is the son of George H. W. Bush, who served as U.S. President from 1989 to 1993. However, who were the first father and son, who both served as U. S. Presidents?",people,John Adams and John Quincy Adams,None of these,John Adams and John Quincy Adams,Theodore Roosevelt and Franklin D. Roosevelt,William Henry Harrison and Benjamin Harrison
1294,Which of these was the tallest U.S. President?,people,Abraham Lincoln,Millard Fillmore,Abraham Lincoln,James Garfield,William Henry Harrison
1295,George Washington was related to which other US President?,people,James Madison,John Adams,William Henry Harrison,Thomas Jefferson,James Madison
1296,George Washington was related to  which King of England?,people,King Edward III,Henry VIII,King George I,William the Conqueror,King Edward III
1298,Which of the following is true regarding George Washingtons teeth by the time he was inaugurated as president?,people,He had one tooth remaining.,He had a full set of natural teeth.,"He had lower teeth, upper wooden dentures.",He had one tooth remaining.,He had wooden dentures.
1300,Where was George Washington born?,people,Virginia,England,Virginia,Philadelphia,France
1301,What was George Washingtons first occupation?,people,Land Surveyor,Attorney,Planter,Vicar,Land Surveyor
1302,What was the name of George Washingtons wife?,people,Martha  Dandridge Custice,Martha  Dandridge Custice,Betsy Fauntleroy,Sally Fairfax,Mary Philipse
1305,In what year was George Washington elected president?,people,1789,1790,1778,1776,1789
1306,Which of the following did George Washington not accomplish?,people,Alien and Sedition Acts,Established the Supreme Court,"Established Department of State, War, and Treasury",Alien and Sedition Acts,"Established office of Postmaster General, Established the Census"
1308,Maria or Mary is probably the most popular name around the world. What does it mean?,people,Bitterness,Virgin,Bitterness,Chosen one,Mother
1309,What is the meaning of the very popular name Mark?,people,Warlike,Royal,Sign,Warlike,Letter
1310,What does the name Steven or Stephen mean?,people,Crown,Wisdom,Crown,Battle,Step
1311,"The names Christina, Christoper and their derivatives all come from the name of Christ. What does it mean?",people,Messiah,Lamb,Messiah,Son of God,Savior
1312,"The names Nicole, Niki, Nicolas come from the old name Nicholas. What is the meaning of this name?",people,Victory of the people,No more pain,Crown of glory,Never give up,Victory of the people
1313,What is the meaning of the very common name John?,people,God is gracious,Teacher,River,God is gracious,God be with us
1314,"Ann, Anne, Annabel, Anita are names derived from the Latin name Anna. What does this name mean?",people,Gracious,Mother,Beautiful,Heavenly,Gracious
1315,What is the meaning of the name Natalie?,people,Born at Christmas,First born,Chosen one,Born at Easter,Born at Christmas
1316,Peter is quite a common name around the world with many variations. What is its meaning?,people,Rock,Betrayal,Father,Rock,First
1317,What is the meaning of the name George which has variants in dozens of languages?,people,Farmer,Fighter,King,Victory,Farmer
1318,This former President died exactly 34 years following President Trumans death.,people,Gerald Ford,Gerald Ford,Lyndon B. Johnson,Ronald Reagan,Richard M. Nixon
1319,What was the name of the song recorded by Chicago in 1975 in memory of Harry S. Truman?,people,Harry Truman,Besss Man Harry,Harry S.,Givem Hell Harry,Harry Truman
1320,"How old was Harry Trumans wife, Bess Truman, when she died in 1982?",people,97,97,92,99,101
1322,Alben Barkley served as  Vice President under Harry S. Truman from 1949-1953.  Who served as Trumans Vice President from 1945-1949?,people,no one,George C. Marshall,Henry Wallace,no one,Adlai Stevenson
1323,"During the 1952 Presidential campaign, then exiting President Harry Truman had a nickname for Presidential candidate Estes Kefauver whom he disliked and distrusted. What was that nickname?",people,cow fever,enemy estes,Crooked Kefauver,key flapper,cow fever
1325,"In 1956, Harry Truman received an honorary degree in Civil Law from this University.",people,Oxford University,Oxford University,Harvard,Cambridge,University of Chicago
1327,"What was the nickname of the third child of John I of Portugal â Prince Henry, who was responsible for the beginning of the European worldwide explorations?",people,The Navigator,The Navigator,The Voyager,The Explorer,The Discoverer
1328,The rounding of the Cape of Good Hope in 1488 was a major milestone in the attempts by the Portuguese to establish direct trade relations with the Far East. Who was the first European to reach The Cape?,people,Bartolomeu Dias,Bartolomeu Dias,Amerigo Vespucci,Christopher Columbus,Vasco da Gama
1329,"In his initial voyage in 1492, in an attempt to find a shorter and more direct trade route to Asia, Christopher Columbus found what was called a âNew Worldâ. What is the territorys present day name?",people,America,Asia,Australia,America,Antarctica
1330,"What were the carrack and caravel, whose development in the 15th century in Portugal enabled more widespread exploration of the world?",people,types of ships,types of compasses,more detailed maps,new types of fuel,types of ships
1331,Who was the Portuguese explorer that commanded the first ships to sail directly from Europe to India?,people,Vasco da Gama,Bartolomeu Dias,Pedro Ãlvares Cabral,Vasco da Gama,Ferdinand Magellan
1332,"Commissioned to establish permanent commercial relations and to introduce Christianity wherever he went, Portuguese explorer Pedro Ãlvares Cabral left Lisbon on 9 March 1500 with a fleet of thirteen ships and discovered what present day territory?",people,Brazil,Brazil,Argentina,The Madeira Islands,The Azores
1333,"The name of the largest ocean, the Pacific Ocean, is derived from the Latin name âMare Pacificumâ, which means peaceful sea. Who gave the ocean this name?",people,Ferdinand Magellan,Charles Darwin,Ferdinand Magellan,Mariana Trench,Vasco NÃºÃ±ez de Balboa
1334,Who completed the first circumnavigation of the globe in a single expedition in September 1522?,people,Juan SebastiÃ¡n Elcano,Juan SebastiÃ¡n Elcano,Ferdinand Magellan,Vasco da Gama,Marco Polo
1335,"In 1519, in search of the Spice Islands, Portuguese navigator Ferdinand Magellan set out on an expedition with 241 men on five ships, called ConcepciÃ³n, San Antonio,Trinidad, Victoria and what else?",people,Santiago,Titanic,Tobago,SÃ£o Gabriel,Santiago
1336,Which of the following happened first chronologically?,people,The Madeira Islands were discovered in the Atlantic ocean.,The Madeira Islands were discovered in the Atlantic ocean.,October 1492,Vasco Nunez de Balboa discovered the Pacific Ocean.,Christopher Columbus discovered America.
1337,The name John originates from the Hebrew name Yohannan. What does Yohannan mean?,people,Yahweh is Gracious,Yahweh is Lord,Yahweh is Great,Yahweh is Gracious,Yahweh is the King
1341,This Italian-American gangster ran the streets of Chicago during the Prohibition years and orchestrated the most notorious gangland killing of the 20th century.,people,Al Capone,Bugs Moran,Joe Bonanno,Al Capone,Henry Hill
1342,What was Joseph Bonannos nickname?,people,Joe Bananas,Joe Bono,Joe Bananas,Ace,The Kid
1344,"This NY mobster was nicknamed The Chin and was often seen wandering the streets of Greenwich Village in his bathrobe and slippers, mumbling incoherently to himself.",people,Vincent Gigante,Bugsy Siegel,Micky Spillane,Vincent Gigante,Bugs Moran
1345,This Chinese eunuch is controversially regarded as the inventor of paper.,people,Cai Lun,Zhang Xuan,Lao Tsun,Cai Lun,Liu Sheng
1346,"What American scientist invented the phonograph, the motion picture camera, and the long-lasting electric light bulb?",people,Thomas Edison,Robert Fulton,Samuel Morse,Thomas Edison,Michael Faraday
1347,What is the name of the German scientist who invented the X-ray machine?,people,Wilhelm Roentgen,Otto Lilienthal,Gerhard Sessler,Wilhelm Roentgen,Felix Hoffmann
1348,This scientist discovered insulin and called it pancreatine.,people,Nicolae Paulescu,Nicolae Paulescu,Roger Bacon,Bela Schick,Ira Remsen
1349,This American engineer is known as the inventor of the microwave oven.,people,Percy Spencer,Percy Spencer,Arthur M. Young,Almon Strowger,Edwin H. Land
1351,This American physicist invented the first automatic programmable electronic digital computer.,people,John Vincent Atanasoff,Edwin H. Armstrong,John Vincent Atanasoff,Henri Coanda,Alexander Graham Bell
1352,What is the name of the Italian maker of musical instruments who is considered the inventor of the piano?,people,Bartolomeo Cristofori,Luigi Palmieri,Antonio Meucci,Bartolomeo Cristofori,Enrico Fermi
1353,What is the name of the philologist who invented the Esperanto language?,people,Ludwik Lazarz Zamenhof,William Murdoch,Whitcomb Judson,Ludwik Lazarz Zamenhof,Jean-Joseph Etienne Lenoir
1354,Who is credited with the discovery of penicillin?,people,Alexander Fleming,Howard Walter Florey,Alexander Fleming,All of these,Ernst Boris Chain
1355,Which is correctly ranked highest to lowest,people,"Marquess, Earl, Baron, Knight","Marquess, Earl, Baron, Knight","Marquess, Baron, Earl, Knight","Earl, Marquess, Baron, Knight","Earl, Marquess, Knight, Baron"
1356,"In Chinese nobility, the equivalent of a Count is called:",people,Bo,Zi,Gong,Nan,Bo
1357,The highest ranked title in British Nobility is:,people,Duke,Duke,Earl,Viscount,Marquess
1358,"In Germany, a Kaiser is a:",people,Emperor,Duke,Emperor,Knight,Prince
1359,The collective peerage of Japan is known as:,people,Kazoku,Daimyo,Meiji,Kuge,Kazoku
1361,"In Korea, a Panseo is a:",people,Viscount,Duke,Marquis,Viscount,Baron
1363,In Fiji the nobility consists of:,people,Chiefs,Princes,Chiefs,Lords,All of the above
1364,How long did Queen Victoria reign?,people,63 years,74 years,51 years,63 years,None of these
1365,Who was Queen Victorias spouse and consort?,people,Prince Albert,Prince Edward,King Gerorge IVI,King Charles I,Prince Albert
1366,How many children did Queen Victoria have?,people,9,1,0,9,7
1368,What other title did Queen Victoria of England have?,people,Empress of India,Princess of Crete,Princess of Norway,Empress of India,Baroness of Scotland
1369,By what moniker was Queen Victoria known?,people,Grandmother of Europe,Mrs. Brown,Grandmother of Europe,Queen Mum,Vicky
1372,Who succeeded Queen Victoria on the British throne?,people,King Edward VII,King George V,Queen Elizabeth II,King Edward VII,King George IV
1374,Where is Queen Victoria buried?,people,"Frogmore, Windsor",Braemar Scotland,Westminster Abbey,Arlington National Cemetary,"Frogmore, Windsor"
1375,How many lives is Ronald Reagan credited for saving while a life guard?,people,77,29,45,108,77
1376,"Ronald Reagan held many jobs, one of which was in sports. What was this job?",people,sports caster,professional football player,Olympic track runner,professional baseball player,sports caster
1377,Which of these was Ronald Reagans favorite candy?,people,Jelly Beans,Jelly Beans,Chocolate,lollipops,gum
1380,In which middle eastern country did terrorists attack an American marine barracks during the Ronald Reagan administration?,people,Lebanon,Iraq,Iran,Israel,Lebanon
1381,What was the name of the man who shot Ronald Reagan in 1981?,people,John Hinckley,John Hinckley,Lee Harvy Oswald,Jame Earl Ray,John Wilkes Booth
1382,What US president had a daughter named Margaret who became a successful writer of fiction and non-fiction books?,people,Harry S. Truman,John F. Kennedy,Flanklin D. Roosevelt,Harry S. Truman,Dwight D. Eisenhower
1383,"A former schoolteacher, this actress gained fame for her portrayal of The Wicked Witch of the West in the 1939 film The Wizard of Oz.",people,Margaret Hamilton,Margaret Hamilton,Margaret Rutherford,Margaret OBrien,Margaret Wright
1384,Which author is not correctly matched with the novel she wrote?,people,Margaret Moore - The Blind Assassin,Margaret Drabble - The Millstone,Margaret Mitchel - Gone with the Wind,Margaret Moore - The Blind Assassin,Margaret Atwood - Lady Oracle
1385,Name the famous author whose granddaughter committed suicide one day before the anniversary of his own suicide.,people,Ernest Hemingway,John OBrien,Ernest Hemingway,Jack London,Edgar Alan Poe
1386,"What event occurred six days after Marguerite de Valois (Queen Margot) marriage to Henry de Bourbon, the King of Navarre?",people,Saint Bartholomews Day,The Thermidorian Reaction,Womens March on Versailles,The storming of the Bastille,Saint Bartholomews Day
1387,What war was the UK involved in during Margaret Thatchers tenure as Prime Minister?,people,The Falklands War,The War in Bosnia and Herzegovina,The Gulf War,The Falklands War,The Vietnam War
1388,This Academy Award-winning actress starred opposite Judy Garland in the 1944 romantic musical film Meet Me in St. Louis.,people,Margaret OBrien,Margaret Hamilton,Margaret Truman,Margaret OBrien,Margaret Sullivan
1389,"Margaret Rutherford won an Academy Award for Best Supporting Actress for this movie, starring Elizabeth Taylor and Richard Burton.",people,The V.I.P.s,The V.I.P.s,Cleopatra,Whos Afraid of Virginia Wolf?,The Taming of the Shrew
1390,"This American cultural anthropologist, who was a featured writer and speaker in the mass media throughout the 1960s and 1970s, was a proponent of broadened sexual mores.",people,Margaret Mead,Margaret Truman,Margaret Mead,Margaret Reed,Margaret Hill
1391,"The Master and Margarita, which many critics regard as one of the greatest novels of the 20th century, tells the story of a visit by the Devil to a fervently atheistic society. In what country is the novel set?",people,The Soviet Union,The Soviet Union,Israel,East Germany (The German Democratic Republic),China
1392,What was the real first name of the infamous pirate Blackbeard?,people,Edward,William,Patrick,Edward,Roger
1393,Where did Blackbeards famous ship sink?,people,The Coast of the Carolinas,Bermuda,The coast of Florida,The Coast of the Carolinas,The Caribbean
1394,How long was Blackbeards reign of terror?,people,2 years,3 years,2 years,5 years,Almost 10 years
1397,In what year did Blackbeard die?,people,1718,1718,1716,1725,1721
1398,What American city did Blackbeard successfully blockade in his most daring and famous act?,people,Charlston,Chesapeake Bay,Fort Lauderdale,Charlston,Raleigh
1400,What uniform number did baseball player Johnny Bench wear while with the Reds?,people,5,14,5,15,10
1403,What was the uniform number of Carlton Fisk when he played for the Chicago White Sox?,people,72,8,72,7,27
1405,What number did football quarterback Brian Griese wear while playing for the Chicago Bears (2006-2007)?,people,14,12,11,10,14
1406,What number did Billy White Shoes Johnson wear when he played for the Houston Oilers?,people,84,81,88,84,85
1409,"What subjects did Mother Teresa teach, from 1930 to 1948, at St. Marys High School in Calcutta.",people,Geography and Catechism,Reading and Writing,Theology and Psychology,Maths and Science,Geography and Catechism
1411,"What leading author of the Victorian era stated, Friendship is the inexpressible comfort of feeling safe with a person, having neither to weigh thoughts nor measure words.?",people,George Eliot,Oscar Wilde,Charles Dickens,George Eliot,William Blake
1412,"This famous philosopher and teacher of Alexander the Great said, Happiness depends upon ourselves.",people,Aristotle,Plato,Confucius,Aristotle,Socrates
1413,What prolific American author does this quote belong to: Once can never consent to creep when one feels an impulse to soar.?,people,Helen Keller,Ernest Hemingway,H.G. Wells,Helen Keller,Annie Sullivan
1414,"What famous cartoonist said, Just remember when you are over the hill, you begin to pick up speed.?",people,Charles Schulz,George Burns,Walt Disney,Charles Schulz,Matt Groening
1415,"What exponent of the Arts and Crafts movement stated, There is no failure except in not trying.?",people,Elbert Hubbard,Pablo Picasso,Winston Churchill,Carl Lewis,Elbert Hubbard
1416,"What spiritual leader of his country made the following statement, We must be the change we wish to see in the world.?",people,Mohandas Gandhi,Indira Gandhi,Abraham Lincoln,Mohandas Gandhi,Dalai Lama
1417,"What Oscar and Emmy Award winner said, All of our dreams can come true, if we have the courage to pursue them.?",people,Walt Disney,Helen Hayes,Walt Disney,John Wayne,Katharine Hepburn
1418,"Name the famous lady who made the following witty remark: An archaeologist is the best husband a woman can have. The older she gets, the more he is interested in her.",people,Agatha Christie,Agatha Christie,Katharine Hepburn,Emily Bronte,Oprah Winfrey
1419,"What Irish playwright and author said, I can resist everything except temptation.?",people,Oscar Wilde,G. B. Shaw,Oscar Wilde,Roald Dahl,James Joyce
1420,"What political leader and noted orator is quoted here: A politician needs the ability to foretell what is going to happen tomorrow, next week, next month, and next year. And to have the ability afterwards to explain why it didnt happen.?",people,Winston Churchill,Harry S. Truman,Margaret Thatcher,Winston Churchill,Nelson Mandela
1421,Tommy Lee from the band Motley Crue was married to this actress before he met Pamela Anderson.,people,Heather Locklear,Heather Locklear,Carmen Electra,Erika Eleniak,Tara Reid
1422,"Why did President Thomas Jefferson prefer writing to public speaking, and gave only two public speeches during his Presidency?",people,He had a speech defect,He had a stage fright,He had a speech defect,He didnt like talking,He had a facial deformation
1423,Who had previously owned the Bel Air mansion bought by Sir Tom Jones upon moving to the United States in 1974?,people,Dean Martin,Kirk Douglas,Hugh Hefner,Dean Martin,Elvis Presley
1424,"Which of these words was coined by Sir Thomas More, who is regarded as one of the most influential Renaissance humanist scholars?",people,Utopia,Utopia,Superman,Alter ego,Psychoanalysis
1425,On what popular TV show did the notorious Tom Cruise couch incident take place?,people,The Oprah Winfrey Show,The Ellen DeGeneres Show,Late Show with David Letterman,The Tyra Banks Show,The Oprah Winfrey Show
1426,From what novel by Englishman Thomas Hardy did the term cliffhanger originate in 1873?,people,A Pair of Blue Eyes,Two on a Tower,A Pair of Blue Eyes,The Woodlanders,Under the Greenwood Tree
1427,Tom from the popular Tom  Jerry cartoon was known by what name in his debut short Puss Gets the Boot?,people,Jasper,Oliver,Mr. Jingles,Jasper,Mr. Cat
1428,What well-known person was roommates with actor and director Tommy Lee Jones back in college?,people,Al Gore,Al Gore,Steven Spielberg,Danny DeVito,Bill Clinton
1429,"What is the name of Tom Hanks first-born child, a son who followed the steps of his parents and turned to acting?",people,Colin,Edward,Nicolas,Colin,Jerry
1430,How does Tom Thumb die according to the popular traditional tale from English folklore?,people,He is bitten by a spider,He freezes in the snow,He is bitten by a spider,He drownes in the Kings cup of tea,He is swallowed by a fish
1431,Who was the first woman to rule a nation in recorded history?,people,Queen Hatshepsut of Egypt,Queen Hatshepsut of Egypt,Queen Elizabeth I of England,Razia Sultana of India,Czarina Catherine the Great of Russia
1432,Who was the first woman to climb to the top of Mount Everest?,people,"Junko Tabei, Japan","Anna Czerwinska, Poland","Stacey Allison, USA","Cathy ODowd, South Africa","Junko Tabei, Japan"
1433,Who was the first woman to arrive at the Magnetic North Pole on her own?,people,Helen Thayer,Helen Thayer,Ann Bancroft,Janice Meek,Hannenlore Schmatz
1434,This woman is known as the first programmer because of her work with Charles Babbages analytical engine.,people,Ada Lovelace,Mary Somerville,Annabella Byron,Elizabeth Leigh,Ada Lovelace
1435,"In 1960, Richard Nixon lost the election to John F. Kennedy. This former UN Ambassador was Nixons running mate.",people,"Henry Cabot Lodge, Jr.",James J. Wadsworth,"Henry Cabot Lodge, Jr.",Nelson Rockefeller,Barry Goldwater
1436,"In 1964, Barry Goldwater lost the election in a landslide to Lyndon Baines Johnson. Name Goldwaters running mate who was the father of a radio talk show host.",people,Bill Miller,Bill Limbaugh,Bill Schultz,Bill Miller,Bill Imus
1437,"In 1968, Hubert Humphrey lost to Richard Nixon in the presidential election. This former governor and senator from Maine was his running mate.",people,Edmund Muskie,Eugene McCarthy,Edmund Muskie,George McGovern,Thomas Eagleton
1438,"In 1968, third-part segregationist candidate George Wallace drew support from a large number of Southern Democratism and ended up with 46 electoral votes. His running mate was this Air Force General.",people,Curtis Lemay,John Patterson,Happy Chandler,Curtis Lemay,Strom Thurmond
1439,"In 1972, George McGovern lost in a landslide to Richard Nixon. His first nominee for VP, was on the ticket for about two weeks, before being withdrawn amid allegations that he had undergone psychiatric hospitalization. Who was this first nominee?",people,Thomas Eagleton,Birch Bayh,Edmund Muskie,Sargent Shriver,Thomas Eagleton
1440,"In August of 1972, George McGovern nominated a second person as his running mate, who was on the ticket through the election. This man is the father-in-law of a US state governor. Who was the running mate?",people,Sargent Shriver,Edmund Muskie,Sargent Shriver,Thomas Eagleton,Birch Bayh
1441,"When Gerald Ford ran for President in 1976, he replaced the incumbent vice president with this man. The ticket was unsuccessful, losing to Jimmy Carter in the election.",people,Bob Dole,Bob Dole,Nelson Rockefeller,Ronald Reagan,Spiro Agnew
1442,"In 1984, former veep Walter Mondale lost the presidential election in a landslide to Ronald Reagan. Who was Mondales running mate?",people,Geraldine Ferraro,Gary Hart,Geraldine Ferraro,Lloyd Bentsen,Jerry Brown
1443,"In 1988, this vice presidential candidate (who ultimately lost the election) made waves when he told another candidate in a debate, Senator, youre no Jack Kennedy.",people,Lloyd Bentsen,Jesse Jackson,George H.W. Bush,Lloyd Bentsen,Dan Quayle
1444,"In 1992, third-party candidate Ross Perot chose this admiral to be his running mate.",people,James Stockdale,James Stockdale,Steve Forbes,John Silber,Pat Choate
1445,This former pro football player was the vice presidential candidate for the losing side in 1996.,people,Jack Kemp,Jack Kemp,Jim Kelly,Jim Brown,OJ Simpson
1446,This man was Al Gores running mate in the 2000 elections.,people,Joe Lieberman,Joe Lieberman,Bill Richardson,John Kerry,John Edwards
1447,Who became the first man to run the mile in less then four minutes?,people,Roger Bannister,Sydney Wooderson,Gunder Hagg,Roger Bannister,Arne Andersson
1448,Who won the Nobel Peace Prize for the first time?,people,Both of them,Frederic Passy of France,Both of them,Henry Dunant of Switzerland,Neither of them
1449,Who was the first man to climb to the top of Mount Everest?,people,Sir Edmond Hillary,Andrew Waugh,Sir Edmond Hillary,Radhanath Sikdar,George Everest
1450,Who was the first man to walk in space?,people,Alexi Leonov,Boris Yegorov,Sergi Korolev,Alexi Leonov,Konstantin Feoktisov
1451,Who was the first man to swim the English Channel unaided?,people,Matthew Webb,Christiann Bernard,Matthew Webb,J.B. Johnson,Maxwell Dunkin
1452,Who was the first man to fly over the North Pole?,people,Roald Amundsen,Will Steger,Roald Amundsen,Matthew Henson,Matthew Peary
1453,"Hamurabi, who is known for one of the first written civil codes, called Hammurabis Code, ruled this ancient empire.",people,Babylon,India,Persia,Egypt,Babylon
1454,Which king of Israel captured Jerusalem and made it the capital of his kingdom?,people,David,David,Solomon,Saul,Josiah
1455,Which Emperor created Imperial China?,people,Qin Shi Huang,Qin Shi Huang,Dowager Cixi,Zhu Yuanzhang,Kublai Khan
1456,Who is considered the first Roman Emperor?,people,Octavian Augustus,Julius Caesar,Octavian Augustus,Tiberius,Caligula
1457,Who is the only monarch of England to be called the Great?,people,Alfred,Elisabeth I,Henry VIII,Victoria,Alfred
1458,"What was the title of Hisham ibn Abd al-Malik, the great ruler of the Umayyad dynasty?",people,Caliph,Emir,Caliph,Sultan,Imam
1459,"Henry the Navigator, who initiated European worldwide expansion, was king of this country.",people,Portugal,Portugal,France,Spain,England
1460,Ashoka the Great ruled during the Indian Golden Age. When was it?,people,III century BC,Just before British rule,XV century AD,IV century AD,III century BC
1461,Which ruler introduced the metric system in much of Europe?,people,Napoleon Bonaparte of France,Napoleon Bonaparte of France,Franz Joseph of Austria-Hungary,Wladyslaw II Jagiello of Poland and Lithuania,Elisabeth I of England
1462,Which of these monarchs holds the distinction of ruling the biggest empire in terms of land area?,people,George V of Great Britain,Kublai Khan of Mongolia,George V of Great Britain,Charles III of Spain,Alexander II of Russia
1463,Idi Amin was a member of this tribe.,people,Kakwa,Langi,Masai,Kakwa,Acholi
1464,Idi Amin was president of this African nation.,people,Uganda,Tanzania,Sudan,Uganda,Kenya
1465,After being overthrown Idi Amin first went to this country.,people,Libya,Lebanon,Saudi Arabia,Libya,Egypt
1466,What nickname did Idi Amin adopt?,people,Big Daddy,Papa Doc,Big Bad Baddie,Big Daddy,The Big Bad Boss
1467,What British colonial regiment did Idi Amin join in 1946?,people,Kings African Rifles,Kings African Rifles,Royal Gurkha Regiment,The Lighthorsemen,The Hussars
1468,Idi Amin expressed admiration for this German leader.,people,Adolf Hitler,Paul Von Hindenburg,Kaiser Wilhem the 2nd,Otto Von Bismarck,Adolf Hitler
1469,In January of 1971 Idi Amin came to power by overthrowing this president.,people,Milton Obote,Jomo Kenyatta,Mobutu Sese Seko,Milton Obote,Kwame Nkrumah
1470,What actor portrayed Idi Amin in the movie The Last King of Scotland?,people,Forest Whitaker,David Oyelowo,James Mc Avoy,Forest Whitaker,Denzel Washington
1471,This man served as an aide to Idi Amin.,people,Robert Astles,Ian Smith,Robert Astles,Cecil Rhodes,James Randolph
1472,In 1972 Idi Amin expelled these people from his country.,people,The Asians,The British,The Arabs,The Asians,The Libyans
1473,Idi Amin once challenged this African leader to a boxing match.,people,Julius Nyerere,Kwame Nkrumah,Jomo Kenyatta,Robert Mugabe,Julius Nyerere
1474,In November 1978 Idi Amins troops invaded this nation launching a war.,people,Tanzania,Sudan,Tanzania,Zaire,Kenya
1476,Which two George W. Bush cabinet members served with President Gerald Ford?,people,Rumsfeld and Cheney,Cheney and Butz,Kleppe and Rumsfeld,Rumsfeld and Mansfield,Rumsfeld and Cheney
1477,What college did Gerald Ford attend?,people,Yale,Illinois State University,Harvard,Yale,UCLA
1478,Critics of Gerald Ford point out that he lost his bid for the presidency in 1976 for what reason?,people,The Nixon pardon,The Vietnam War,The Nixon pardon,His wifes alcoholism,The economy
1480,"Prior to becoming President, Gerald R. Ford served in U.S. Congress representing what state?",people,Michigan,California,Utah,Michigan,Pennsylvania
1481,Which of these politicians was Gerald R. Fords stiffest challenge in the Republican race in 1976?,people,Ronald Reagan,Barry Goldwater,Robert Dole,Jimmy Carter,Ronald Reagan
1482,Gerald R. Ford nearly ran on the Republican ticket as a vice president in what year?,people,1980,1972,1968,1980,1954
1484,What city was the capital of the ancient kingdom of Macedon when Alexander the Great was born?,people,Pella,Sparta,Pharos,Troy,Pella
1485,"Alexander the Greats mother, Olympias, claimed that this deity was Alexanders father.",people,Zeus,Zeus,Apollo,Heracles,Hephaestus
1486,What Persian king did Alexander the Great defeat at the Battle of Issus (333 BC) and at the Battle of Gaugamela (331 B)?,people,Darius,Cyrus,Xerxes,Darius,Deioces
1487,"What was Alexander the Greats legendary horse, Bucephalus, afraid of?",people,his shadow,saddles,sunshine,his shadow,fire
1488,"Gordium, the city where according to legend Alexander the Great undid the intricate Gordian Knot, was the capital of this ancient kingdom.",people,Phrygia,Sparta,Phrygia,Illyria,Mesopotamia
1489,"What Roman Emperor is said to have taken Alexander the Greats armor from his tomb in Alexandria, Egypt?",people,Caligula,Augustus,Caligula,Julius Caesar,Nero
1490,Which of Alexander the Greats generals became ruler of Egypt after Alexanders death and took the title of pharaoh?,people,Ptolemy,Hephaestion,Lysimachus,Cassander,Ptolemy
1491,Alexander the Greats friendship with this Macedonian nobleman and general was compared to that of Achilles and Patroclus.,people,Hephaestion,Hephaestion,Ptolemy,Laomedon,Erigyius
1492,What statement is true about the Wars of the Diadochi following Alexander the Greats death?,people,The term refers to the conflicts among Alexanders successors.,The term refers to the Battle of the Hydaspes River and the Battle of Gaugamela in which Alexanders army was led by his generals.,The term refers to the conflicts between the Ptolemaic Kingdom and the Roman Empire.,The term refers to the conflicts among Alexanders successors.,The term refers to the wars between the Greek city-states and the Roman Empire.
